Simulation_number,Number_of_classes,Gsquared,AIC,BIC,NFI,NNFI,RMSEA
481,6,23.85920685,105.85920684999999,495.8891509137794,0.9991036124886853,0.9998186361560033,9.192945522257869e-4
482,1,27167.05256,27179.05256,27236.130112789822,0,0,0.06896518784068643
482,2,15264.57772,15290.57772,15414.245751044613,0.4381216848501581,0.36021449746683926,0.05516290396144618
482,3,5752.228792,5792.228792,5982.487301299405,0.7882645244898809,0.7208398083435837,0.03643817920060696
482,4,108.3322102,162.33221020000002,419.1811977541962,0.9960123679239498,0.9957755154022714,0.004482463779655835
482,5,19.67780528,87.67780528,411.11727108898776,0.999275673898133,1.000675872332195,NA
482,6,14.66143065,96.66143065,486.6913747137794,0.9994603231021245,1.0007013474430233,NA
483,1,27058.44553,27070.44553,27127.523082789823,0,0,0.06882690664593556
483,2,15345.93596,15371.93596,15495.603991044614,0.4328596613953381,0.35420616740588257,0.05531019602367941
483,3,5857.803761,5897.803761,6088.062270299405,0.7835129237374192,0.7145339617235653,0.036773543035085406
483,4,184.1686343,238.1686343,495.0176218541962,0.993193672781542,0.9913115637686504,0.006415478591335006
483,5,42.45209817,110.45209817,433.8915639789878,0.9984310961942388,0.9990207809112854,0.002153764362317427
483,6,20.61584232,102.61584232,492.6457863837794,0.9992380995317287,1.000132816100989,NA
484,1,26959.2224,26971.2224,27028.29995278982,0,0,0.06870032996794305
484,2,15327.20186,15353.20186,15476.869891044613,0.43146721249645537,0.35261816434912824,0.05527631433723912
484,3,5773.234895,5813.234895,6003.493404299405,0.7858530632174316,0.717648131264029,0.03650515158905651
484,4,74.1690586,128.1690586,385.0180461541962,0.9972488428078697,0.9977535557514633,0.0032561668114518974
484,5,28.1961103,96.1961103,419.6355761089878,0.9989541200453912,1.0000587334028401,NA
484,6,18.14538533,100.14538533,490.1753293937794,0.9993269321696014,1.000371231641831,NA
485,1,27724.54909,27736.54909,27793.626642789823,0,0,0.06967068623708943
485,2,15685.98069,15711.98069,15835.648721044614,0.4342205300046595,0.35574278991547637,0.05592161845184832
485,3,6006.534009,6046.534009,6236.792518299405,0.7833496231263685,0.714280809364583,0.03724086791427499
485,4,136.4140155,190.4140155,447.2630030541962,0.9950796669385977,0.994253598056054,0.005281388171110269
485,5,25.6450957,93.6450957,417.0845615089878,0.9990750040472525,1.0002383341662602,NA
485,6,13.22430923,95.22430923,485.2542532937794,0.9995230108454759,1.0008217936804247,NA
486,1,26440.76588,26452.76588,26509.84343278982,0,0,0.06803511699050564
486,2,14784.13588,14810.13588,14933.803911044613,0.44085825852787286,0.3633617361677407,0.0542849578112247
486,3,5642.852904,5682.852904,5873.111413299405,0.786585118993535,0.7186504436101159,0.03608745482944477
486,4,112.3198606,166.3198606,423.1688481541962,0.9957520193964972,0.9954199192096783,0.004604364590202493
486,5,31.945349,99.945349,423.3848148089878,0.9987918145357444,0.9997805796842002,0.0010077935020054076
486,6,23.29338732,105.29338732,495.3233313837794,0.9991190350753939,0.9998729882238686,7.667523761715978e-4
487,1,27096.68084,27108.68084,27165.758392789823,0,0,0.06887562046654315
487,2,15065.66646,15091.66646,15215.334491044614,0.44400325084243786,0.36693558382991626,0.054801125204079856
487,3,5952.315517,5992.315517,6182.574026299405,0.7803304562596752,0.7103043207154439,0.037071190502731256
487,4,85.41055353,139.41055353000002,396.2595410841962,0.9968479329983502,0.997106719680405,0.003704765986029812
487,5,23.24697404,91.24697404,414.6864398489878,0.9991420730023256,1.0004181880615157,NA
487,6,14.33422786,96.33422786,486.3641719237794,0.9994709969112218,1.0007345248948716,NA
488,1,27053.38578,27065.38578,27122.463332789823,0,0,0.06882045767163197
488,2,15219.97387,15245.97387,15369.641901044613,0.4374096464756804,0.35940424200739063,0.05508198538770314
488,3,5691.015021,5731.015021,5921.273530299405,0.7896376051678069,0.7226701494970127,0.03624230953455976
488,4,77.46252066,131.46252066,388.3115082141962,0.997136679257453,0.9975682303705397,0.003393741596648196
488,5,18.46158749,86.46158749,409.9010532989878,0.9993175868026231,1.000767266835419,NA
488,6,10.63054006,92.63054006,482.6604841237794,0.9996070532484752,1.0010911548441086,NA
489,1,27471.95304,27483.95304,27541.030592789823,0,0,0.06935192125024611
489,2,15420.52872,15446.52872,15570.196751044614,0.43868101778030705,0.36084505724909305,0.05544489593609905
489,3,5789.070713,5829.070713,6019.329222299405,0.7892734198922465,0.722163141319332,0.03655555878029961
489,4,116.3453014,170.34530139999998,427.19428895419617,0.9957649424767654,0.995359707758838,0.004724231414886699
489,5,26.63730928,94.63730928,418.0767750889878,0.9990303816681249,1.000169393299322,NA
489,6,20.5604089,102.5604089,492.5903529637794,0.9992515854671831,1.0001360516526414,NA
490,1,27708.01052,27720.01052,27777.088072789822,0,0,0.06964985992967154
490,2,15664.10859,15690.10859,15813.776621044613,0.4346722014309384,0.35625919422636704,0.055882492307783346
490,3,5891.654536,5931.654536,6121.913045299405,0.7873663815831409,0.7196172040390159,0.03688042596463078
490,4,121.3860933,175.3860933,432.2350808541962,0.9956190974731881,0.9951106796756228,0.004870174168955805
490,5,47.5006553,115.5006553,438.9401211089878,0.9982856706631568,0.9986849176111425,0.002525787027115685
490,6,32.5261037,114.5261037,504.5560477637794,0.998826111904479,0.9990137005029723,0.0021873820967799533
491,1,27568.45561,27580.45561,27637.533162789823,0,0,0.06947387585159893
491,2,15576.58842,15602.58842,15726.256451044614,0.43498509164402194,0.3566203457309543,0.055725656007689806
491,3,5931.328373,5971.328373,6161.586882299405,0.7848509014466335,0.7162833311474686,0.03700530212441458
491,4,105.4747145,159.4747145,416.3237020541962,0.996174079680338,0.9960016062817235,0.0043930313899178414
491,5,16.51997305,84.51997305,407.95943885898777,0.9994007653789643,1.0008916179678324,NA
491,6,12.8155603,94.8155603,484.8455043637794,0.9995351368070342,1.0008649505373677,NA
492,1,26651.47821,26663.47821,26720.555762789823,0,0,0.06830625585570357
492,2,14998.3228,15024.3228,15147.990831044614,0.43724236675275957,0.35922457822119463,0.05467809851251751
492,3,5811.223209,5851.223209,6041.481718299405,0.7819549383636233,0.7124873325322608,0.03662595626756661
492,4,77.10068452,131.10068452000002,387.9496720741962,0.9971070766164456,0.997553022724888,0.0033789008539495385
492,5,28.43266403,96.43266403,419.8721298389878,0.9989331674661359,1.0000419300811951,NA
492,6,26.627092180000002,108.62709218,498.6570362437794,0.9990009149972774,0.9995492156266812,0.0014502567878239099
493,1,26900.01029,26912.01029,26969.08784278982,0,0,0.06862468320035173
493,2,15150.41553,15176.41553,15300.083561044614,0.4367877422101908,0.3586980924187545,0.054955557563662945
493,3,5723.728962,5763.728962,5953.987471299405,0.7872220530663596,0.7194700392134554,0.036347117763783535
493,4,116.2116651,170.2116651,427.0606526541962,0.9956798654035013,0.9952687198006882,0.004720300932752306
493,5,29.59764308,97.59764308,421.0371088889878,0.9988997162915212,0.9999562389700245,4.5396682868737337e-4
493,6,19.65542663,101.65542663,491.6853706937794,0.9992693152746746,1.0002263001203295,NA
494,1,26842.42419,26854.42419,26911.501742789824,0,0,0.06855103368117783
494,2,15067.25779,15093.25779,15216.925821044613,0.43867745761900206,0.36085858640269686,0.05480402898342355
494,3,5650.965442,5690.965442,5881.223951299405,0.7894763378299775,0.7224679137823868,0.036113585417096965
494,4,98.06155916,152.06155916,408.9105467141962,0.9963467696335515,0.9963314325492985,0.004152047011274406
494,5,22.23128305,90.23128305,413.6707488589878,0.9991717855700126,1.0004966891609732,NA
494,6,17.4748276,99.4748276,489.5047716637794,0.9993489847460756,1.0004377123254022,NA
495,1,27166.19104,27178.19104,27235.268592789824,0,0,0.06896409202280605
495,2,15263.34397,15289.34397,15413.012001044613,0.4381492809379876,0.3602460471723468,0.05516066733635671
495,3,5929.233841,5969.233841,6159.492350299405,0.7817421723836924,0.7121757688457262,0.036998719977629393
495,4,134.7638188,188.7638188,445.6128063541962,0.9950392817822135,0.99423162254445,0.005237811418693469
495,5,30.78845853,98.78845853,422.2279243389878,0.9988666626659339,0.9998703301005545,7.853126798231933e-4
495,6,19.59690403,101.59690403,491.6268480937794,0.9992786289398781,1.0002296713017298,NA
496,1,27291.08838,27303.08838,27360.165932789823,0,0,0.06912277498542344
496,2,15129.81908,15155.81908,15279.487111044613,0.44561320276666816,0.36876926037206326,0.05491806602512291
496,3,5971.287392,6011.287392,6201.545901299405,0.7812001006022172,0.7114488517674304,0.037130651399677354
496,4,106.0460053,160.0460053,416.8949928541962,0.9961142625085736,0.995927670737098,0.004411056366521191
496,5,36.03076582,104.03076582,427.4702316289878,0.9986797607585923,0.9994925810900482,0.0015570569196914617
496,6,24.14907959,106.14907959,496.1790236537794,0.9991151294791271,0.9997955477793445,9.883643699224421e-4
497,1,27120.25616,27132.25616,27189.333712789823,0,0,0.06890563951567791
497,2,15333.93472,15359.93472,15483.602751044613,0.43459476822286774,0.35618665108921627,0.05528849348802264
497,3,5838.648134,5878.648134,6068.906643299405,0.7847126480091478,0.7161242056388751,0.03671292178277451
497,4,96.900524,150.90052400000002,407.7495115541962,0.9964270055773691,0.9964370203978196,0.004113025819519754
497,5,18.87927736,86.87927736,410.3187431689878,0.9993038680295415,1.0007350355303342,NA
497,6,15.81160828,97.81160828,487.84155234377937,0.9994169816027283,1.0005924475706347,NA
498,1,26937.42507,26949.42507,27006.502622789823,0,0,0.06867249235669612
498,2,15118.8264,15144.8264,15268.494431044614,0.4387427023662437,0.3609304149296326,0.05489804566607248
